campaign,publisher,date,installs,d90_arpu,d90_arpu_pred
731652,1850442,2023-05-15,1,0.381593,1.442030190143249
731652,1850442,2023-05-16,2,3.968722,1.5659815404004813
731652,1850442,2023-05-17,1,1.912172,1.3649697056424408
731652,1850442,2023-05-19,3,1.517866475,1.4301223959154614
731652,1850442,2023-05-20,2,0.6206635,1.5804601216154437
731652,1850442,2023-05-21,2,2.896096,1.5215046458888324
731652,1850442,2023-05-22,1,0.534167,1.3368058590793745
731652,1850442,2023-05-23,1,1.7674009999999998,1.483251287834044
731652,1850442,2023-05-25,1,1.004751,1.5605688021825561
731652,1850442,2023-05-27,1,0.0152509999999999,1.3113754241782432
731652,1850442,2023-05-30,1,1.405819,1.1840018933338305
731652,1850442,2023-06-01,3,0.9890336666666668,1.3159041578444088
731652,1850442,2023-06-02,1,0.3147479999999999,1.4729258260639535
731652,1850442,2023-06-04,1,0.0632349999999999,1.8294241986865574
731652,1850442,2023-06-05,1,0.199046,1.6120992366449807
731652,1851179,2023-05-09,1,0.098225,1.4662722989067003
731652,1851179,2023-05-16,1,0.207366,1.661446217472925
731652,1851179,2023-05-24,1,0.089483,1.6276799455766056
731652,1851179,2023-05-28,1,,1.388775907484458
731652,1851179,2023-05-30,1,17.788109921916362,1.2581248946829537
731652,1851179,2023-06-02,1,1.217022,1.5423709443616012
731652,1851179,2023-06-03,2,0.0449905,1.6294226373616012
731652,1851179,2023-06-08,1,2.090697,1.7237414917871283
731652,1851179,2023-06-11,1,0.652065,1.8180646418335824
731652,1851179,2023-06-13,1,0.8861549999999999,1.807027243863194
731652,1851179,2023-06-15,1,0.167686,1.8140780243444903
731652,1851179,2023-06-16,1,0.1684289999999999,1.7994569284527526
731652,1851179,2023-06-17,1,0.082696,1.7870314196030104
731652,1851179,2023-06-18,1,0.047684,1.83763020845072
731652,1851179,2023-06-20,1,0.162268,1.8412389265695908
731652,1851179,2023-06-21,1,1.00913,1.7970024486515093
731652,1851179,2023-06-22,2,0.0454019999999999,1.7076051011959112
731652,1851179,2023-06-24,2,2.67465,2.2643636318534357
731652,1851179,2023-06-25,4,6.6248157882724,1.5233001731227884
731652,1851179,2023-06-27,2,0.6680395,1.6306437209679236
731652,1851179,2023-06-28,1,1.413556,1.506947866502915
731652,1851179,2023-06-29,2,0.0670709999999999,1.4307767583935327
731652,1851179,2023-06-30,1,0.455331,1.3631947757568705
731652,1851179,2023-07-01,2,0.4776609999999999,1.4997500426148442
731652,1851179,2023-07-02,4,1.33665575,1.1943476283964982
731652,1851179,2023-07-03,2,0.195743,1.2286461371374422
731652,1851179,2023-07-05,2,0.6225685,1.1460886525821878
731652,1851179,2023-07-06,1,0.1224249999999999,1.157600268969809
731652,1851179,2023-07-08,2,2.677923828078145,1.1685193425829818
731652,1851179,2023-07-09,1,0.0721590088669128,1.0534329498588528
731652,1851211,2023-07-08,4,0.6193763524764458,0.7001193284970127
731652,1851211,2023-07-09,3,0.1637873333333333,0.5172010974905112
731652,1851211,2023-07-10,2,0.2509539595375,0.4979738525649958
731652,1854021,2023-05-28,1,0.612025,1.6298329331123698
731652,1854021,2023-06-12,1,0.2150099999999998,0.6745584076418335
731652,1854021,2023-07-01,1,0.773014,0.9015937925386027
731652,1854021,2023-07-04,1,1.038690094005453,0.6354439043652135
731652,1854981,2023-05-15,1,1.778645,0.3909147589309042
731652,1854981,2023-06-06,1,0.6410899999999999,0.49541176068060566
731652,1854981,2023-06-21,1,0.633167,0.8967490071044883
731652,1854981,2023-06-23,2,0.261474,0.8014905533161315
731652,1854981,2023-06-24,2,0.007031,1.2762936717440725
731652,1854981,2023-06-25,2,0.0118435,0.7438350821348156
731652,1854981,2023-06-26,1,0.335567,0.7722555817872445
731652,1854981,2023-06-28,2,,0.8351605171908676
731652,1854981,2023-06-29,1,0.117182,0.780172317781081
731652,1854981,2023-07-05,1,0.013245,0.3816155486418491
731652,1883352,2023-05-31,1,0.987486,0.48624884580341166
731652,1883352,2023-06-25,1,0.108157,0.7537826244475503
731652,1890878,2023-06-04,1,,0.49074056974533464
731652,1890878,2023-06-09,2,0.014739,-0.029302447268580334
731652,1890878,2023-06-10,2,0.0110435,-0.10830169236995535
731652,1890878,2023-06-11,1,0.011886,0.0027875712483043102
731652,1890878,2023-06-12,2,0.0005515,0.1361594615519508
731652,1890878,2023-06-15,1,0.025631,0.09026980447808408
731652,1890878,2023-06-16,3,0.0086356666666666,-0.05447817082199968
731652,1890878,2023-06-23,1,0.07349,-0.03911652951489342
731652,1890878,2023-06-24,2,,0.3812774958329519
731652,1890878,2023-06-30,3,0.1070176666666666,0.9453162361659936
731652,1890878,2023-07-06,2,0.0251684999999999,0.482044913598608
731652,1890878,2023-07-07,1,0.011766,0.29743436453311634
731652,1890878,2023-07-10,1,,0.30788680572815597
731652,1945638,2023-05-27,1,0.28637,0.5679554982063395
731652,1961986,2023-05-06,8,0.244592625,1.129071804799585
731652,1961986,2023-05-07,3,0.2896163333333332,1.0767834034465489
731652,1961986,2023-05-08,7,1.0808371428571428,0.8155289298528962
731652,1961986,2023-05-09,6,1.4688933333333332,0.6963892033838305
731652,1961986,2023-05-10,5,0.5464292,0.7181102769313304
731652,1961986,2023-05-11,3,0.1686436666666666,0.7421544966830643
731652,1961986,2023-05-12,1,0.0711069999999999,0.7959297605297425
731652,1961986,2023-05-13,5,0.5770424,1.2921841053707788
731652,1961986,2023-05-14,3,0.0318943333333333,1.1187337076783428
731652,1961986,2023-05-16,1,0.1156109999999999,1.0453417695492604
731652,1961986,2023-05-17,5,1.2830778,0.858016975477722
731652,1961986,2023-05-18,1,0.4029489999999999,1.0174510638724839
731652,1961986,2023-05-22,1,0.281419,0.859734458932937
731652,1961986,2023-05-23,1,0.00125,1.0061798876876065
731652,1961986,2023-06-02,1,,0.9219791001627957
731652,1961986,2023-06-03,2,0.4027365,0.9970508820751228
731652,1961986,2023-06-04,2,1.384711,1.1824328234402959
731652,1961986,2023-06-05,2,0.1529984999999999,1.0783631085304173
731652,1961986,2023-06-06,2,0.7696045,1.1275410770182717
731652,1961986,2023-06-07,1,0.0926999999999999,1.1348210263549952
731652,1961986,2023-06-08,1,8.257219,1.137141655268551
731652,1961986,2023-06-09,2,0.3210925,1.0957712240583377
731652,1961986,2023-06-12,1,0.04788,1.0704892785278715
731652,1961986,2023-06-18,1,0.459555,1.4144349835242223
731652,1961986,2023-06-23,1,0.129571,1.3099672320959534
731652,1961986,2023-06-24,1,0.7705569999999999,1.833011543172777
731652,1961986,2023-06-25,1,0.554379,1.308150262109651
731652,1961986,2023-07-02,1,1.309068826848414,0.9100002746801161
731652,1961986,2023-07-08,1,0.064855,0.7017618188793064
731652,1961986,2023-07-09,1,0.222765,0.582073927349216
731652,1961986,2023-07-10,1,0.0947845644542713,0.362877404731237
731652,1963187,2023-05-08,1,,0.9001182051740404
731652,1963187,2023-05-12,1,0.031471,0.6890432853401796
731652,1976803,2023-05-06,1,0.349503,1.8179830061366633
731652,1976803,2023-05-07,2,1.2597095,1.7374589235093978
731652,1976803,2023-05-08,1,0.0330069999999999,1.4714901087684884
731652,1976803,2023-05-10,1,5.746459,1.3593262283807581
731652,1976803,2023-05-12,1,0.594115,1.375194069083665
731652,1976803,2023-05-18,1,0.7552639999999999,1.48461552648116
731652,1976803,2023-05-19,1,0.23505,1.5893732193895524
731652,1976803,2023-05-21,2,0.3423725,1.5436680212282954
731652,1976803,2023-05-23,1,0.443044,1.5054146631735077
731652,1976803,2023-05-24,1,0.276094,1.5757203195669456
731652,1976803,2023-05-26,1,1.5388510000000004,1.3885629193899958
731652,1976803,2023-05-29,1,0.236783,1.1860850417595303
731652,1976803,2023-05-31,1,2.523014,1.3465339995647707
731652,1976803,2023-06-03,1,0.906098,1.5867423932093772
731652,1976803,2023-06-09,1,22.0238,1.6516707275123654
731652,1976803,2023-06-18,1,0.0234799999999999,1.8144900556201538
731652,1976803,2023-06-24,3,4.7743910000000005,2.108737529694203
731652,1976803,2023-06-30,1,0.129179,1.340054622926305
731652,1980264,2023-07-08,5,0.3441552891893454,0.6089750133530198
731652,1980264,2023-07-09,6,1.0103500321055459,0.3528515578094672
731652,1980264,2023-07-10,7,1.1093205963933663,0.376218646620056
731652,1980265,2023-05-08,1,,0.8003928720812075
731652,1980265,2023-07-08,1,1.202358,0.7369247405414961
731652,1980975,2023-05-06,1,0.210516,1.4377553502072278
731652,1980975,2023-05-14,3,2.727010126524562,1.3193434359411929
731652,1980975,2023-05-15,1,3.0614922439847145,1.28024094767823
731652,1980975,2023-05-16,3,0.7737919999999999,1.2696265211537041
731652,1980975,2023-05-17,1,,1.0496861205376162
731652,1980975,2023-05-18,1,0.772391,1.1471685660368716
731652,1980975,2023-05-19,1,2.2272160000000003,1.2519262589452649
731652,1980975,2023-05-20,1,5.713345878999705,1.2817579464042543
731652,1980975,2023-05-21,2,1.949212,1.2182009718716815
731652,1980975,2023-05-22,1,1.737942,1.1429463037371308
731652,1980975,2023-05-23,1,0.8221419999999999,1.1358973898519946
731652,1980975,2023-05-25,1,2.152337,1.2132149042005076
731652,1980975,2023-05-29,1,0.035642,0.9700621110778229
731652,1980975,2023-05-31,3,0.1611279999999999,0.9402690554756039
731652,1980975,2023-06-01,1,3.689907,1.310826022436059
731652,1980975,2023-06-05,1,4.836568335649426,1.6234279957418087
731652,1980975,2023-06-06,1,0.4303999999999999,1.4051925453814096
731652,1980975,2023-06-07,2,0.0728525,1.3506676992936408
731652,1980975,2023-06-08,4,0.57614225,1.3391622847444618
731652,1980975,2023-06-09,2,0.692185,1.3281993068906184
731652,1980975,2023-06-10,3,1.3733163333333331,1.34908885150099
731652,1980975,2023-06-11,6,0.8017484999999999,1.3584904117150838
731652,1980975,2023-06-12,5,1.18713237271909,1.426004250643588
731652,1980975,2023-06-13,5,1.1130868,1.4465896269481455
731652,1980975,2023-06-14,3,0.5581203333333333,1.4773724848546352
731652,1980975,2023-06-15,1,1.4860559999999998,1.4720679496981375
731652,1980975,2023-06-16,3,0.4233049999999999,1.4206991830387468
731652,1980975,2023-06-17,4,0.74712925,1.4265938026879637
731652,1980975,2023-06-18,3,0.9095973333333331,1.3794092235852442
731652,1980975,2023-06-19,4,0.8412345,1.5230503062482406
731652,1980975,2023-06-20,2,0.961996,1.4946273531172776
731652,1980975,2023-06-21,2,19.01687394352492,1.4503908751991972
731652,1980975,2023-06-22,7,0.2944648571428571,1.3289548654295285
731652,1980975,2023-06-23,1,0.16772,1.3911523823760987
731652,1980975,2023-06-24,4,2.4748729999999997,1.876457200867124
731652,1980975,2023-06-25,3,0.5635583333333333,1.2538125518535712
731652,1980975,2023-06-26,2,0.8183005700941702,1.3253777463063203
731652,1980975,2023-06-27,4,1.4287195,1.2427372899816123
731652,1980975,2023-06-28,4,2.1761457288599506,1.1510476568800438
731652,1980975,2023-06-29,5,1.65792683000084,1.0794780475766228
731652,1980975,2023-06-30,5,3.090282092379953,1.0072945661339996
731652,1980975,2023-07-01,4,0.319634,1.3583175292884806
731652,1980975,2023-07-02,1,6.375132389610538,1.2875448350063528
731652,1980975,2023-07-03,3,0.565577,1.2223878379519266
731652,1980975,2023-07-04,3,0.5386373333333334,1.04506051485543
731652,1980975,2023-07-05,4,1.0652075,1.0413309382777058
731652,1980975,2023-07-06,2,0.22292,0.9481480231136519
731652,1980975,2023-07-07,1,0.094414,0.9191443679332423
731652,1980975,2023-07-08,1,0.299685,0.9378347657000058
731652,1980975,2023-07-09,3,2.639355867,0.7019359639507934
731652,1988409,2023-05-23,1,0.968438,1.1163434832868504
731652,1988409,2023-06-01,1,1.1884709999999998,1.243954476628776
731652,1988409,2023-06-02,2,1.792388,1.2473072868200576
731652,1988409,2023-06-03,1,7.2893520694276335,1.3555418885196537
731652,1988409,2023-06-05,1,0.934873,1.5565564499345257
731652,1988409,2023-06-06,3,1.450306,1.2895934177187984
731652,1988409,2023-06-07,1,0.495195,1.2883976522923188
731652,1988409,2023-06-08,1,0.186114,1.2907182812058744
731652,1988409,2023-06-10,1,4.293383,1.31896497646136
731652,1988409,2023-06-11,2,1.768964,1.317816255086318
731652,1988409,2023-06-12,6,0.8002245,1.322801536945174
731652,1988409,2023-06-13,5,1.1722898,1.4016965752698247
731652,1988409,2023-06-14,3,0.5866436666666666,1.4324794331763147
731652,1988409,2023-06-15,6,1.7660027146066668,1.3977553329731671
731652,1988409,2023-06-16,7,0.1869374285714285,1.3597902439972347
731652,1988409,2023-06-17,11,1.8273055454545453,1.3804608223279788
731652,1988409,2023-06-18,7,1.0737941428571427,1.3185002845437328
731652,1988409,2023-06-19,17,1.9908399934700944,1.5063142791324566
731652,1988409,2023-06-20,8,1.3567378898554918,1.4345222645355602
731652,1988409,2023-06-21,5,1.4005260000000002,1.4050310140836435
731652,1988409,2023-06-22,10,0.7387839184545499,1.3305171349571951
731652,1988409,2023-06-23,7,1.1549185714285712,1.3174971952530266
731652,1988409,2023-06-24,15,1.8003286369382037,1.8700845243330493
731652,1988409,2023-06-25,8,2.7898815,1.2362169858152543
731652,1988409,2023-06-26,10,0.6050461170499999,1.3416821179082827
731652,1988409,2023-06-27,13,1.3638285927224945,1.2728677050463095
731652,1988409,2023-06-28,7,1.0527158164300712,1.1480819847642565
731652,1988409,2023-06-29,9,0.989771209471953,1.10960846264132
731652,1988409,2023-06-30,2,1.640909518413757,1.0088987422610185
731652,1988409,2023-07-01,13,1.1202877188559528,1.2841788600034594
731652,1988409,2023-07-02,6,1.1797571456920437,1.105763289904876
731652,1988409,2023-07-03,6,1.2503931666666663,1.1568172030695727
731652,1988409,2023-07-04,11,0.6451951227477772,1.0221919964908528
731652,1988409,2023-07-05,7,0.2918684285714285,0.967046204233686
731652,1988409,2023-07-06,11,1.4445648899356303,0.893133332787382
731652,1988409,2023-07-07,7,1.0007920845600198,0.7934820691990405
731652,1988409,2023-07-08,3,0.5613106666666666,0.8415475883544975
731652,1988409,2023-07-09,6,0.5046952936666665,0.6363653290684403
731652,1988409,2023-07-10,13,0.8305106556167491,0.6928285050595138
731652,1994783,2023-05-21,1,1.219641,0.7507356045807977
731652,1994783,2023-06-12,1,0.269359,0.5913339677913988
731652,1994783,2023-06-20,1,0.00225,1.0973109005502737
731652,1994783,2023-06-25,1,0.01026,1.0410061557671784
731652,1994783,2023-07-04,1,0.07042,0.5522194645147793
731652,2000926,2023-05-25,1,0.454967,0.7474140594745796
731652,2005822,2023-05-07,1,0.032465,2.4476482723804773
731652,2005822,2023-05-08,1,0.7420180509999998,2.1214791069209795
731652,2005822,2023-05-10,1,2.298381,2.063629991729409
731652,2005822,2023-05-12,3,7.669463333333333,1.953793029656428
731652,2005822,2023-05-13,2,3.192137288077403,2.7362343941720515
731652,2005822,2023-05-14,2,1.779940281732836,2.546551096504554
731652,2005822,2023-05-17,1,1.470849,2.389374826749057
731652,2005822,2023-05-21,1,5.163950074613342,2.7497625020054848
731652,2005822,2023-05-22,1,1.911286,2.4525894859953263
731652,2005822,2023-05-26,1,1.212853,2.444385324838284
731652,2005822,2023-05-31,1,4.16102,2.3755337928712184
731652,2005822,2023-06-01,2,0.5441425,1.8704814362154365
731652,2005822,2023-06-02,1,2.285572,1.9775763733908165
731652,2005822,2023-06-04,1,3.481462,2.397098411759517
731652,2005822,2023-06-07,1,0.008441,2.203220377793288
731652,2005822,2023-06-08,2,5.1516993743376,2.1026174139643725
731652,2005822,2023-06-17,3,1.3948896666666666,2.3269174428795143
731652,2005822,2023-06-18,2,8.670652396778031,2.4192621632977946
731652,2005822,2023-06-19,3,0.6607906666666666,2.3035854605172466
731652,2005822,2023-06-20,1,21.844124,2.6252439825396174
731652,2005822,2023-06-21,1,1.30805,2.581007504621536
731652,2005822,2023-06-23,3,2.009753,2.3321643178796325
731652,2005822,2023-06-24,2,0.9886595,2.9493620263070244
731652,2005822,2023-06-28,1,1.496864,2.1824666138788738
731652,2005822,2023-06-30,1,4.288987,2.105644858740657
731652,2005822,2023-07-05,1,0.002543,1.3731293440222
731652,2022150,2023-05-28,1,0.367855,0.7462321289837098
731652,2026519,2023-06-12,1,4.117847,0.9991434197405054
731652,2026519,2023-06-13,1,1.865486,1.192421773827272
731652,2026519,2023-06-17,1,0.31176,1.3308201756029663
731652,2026519,2023-06-18,1,0.175838,1.3814189644506747
731652,2026519,2023-06-24,1,0.572586,1.9153770244012924
731652,2026519,2023-06-28,1,1.546843,1.3545973107079792
731652,2089537,2023-05-21,1,1.045134,1.1822313529599822
731652,2089537,2023-05-26,1,0.4051399999999998,0.9310816017765768
731652,2089537,2023-05-31,1,0.09928,0.8890526819513517
731652,2089537,2023-06-05,1,1.94299,1.0087443605385749
731652,2089537,2023-06-11,1,0.3026709999999999,1.174084120608623
731652,2166359,2023-06-10,1,1.132744,1.4082342502448668
731652,2166359,2023-06-13,1,0.34758,1.516148856908619
731652,2166359,2023-06-14,1,0.678807,1.5652518433140659
731652,2166359,2023-06-18,2,0.085809,1.5005818192008165
731652,2166359,2023-06-20,1,0.207393,1.6835463740896284
731652,2166359,2023-06-21,1,0.139371,1.6393098961715478
731652,2166359,2023-06-22,3,0.5053563333333333,1.417426599387283
731652,2166359,2023-06-23,1,0.089884,1.607540217419714
731652,2166359,2023-06-25,1,0.79698,1.6057232474334113
731652,2166359,2023-06-26,1,0.051723,1.4121846878331934
731652,2166359,2023-06-30,1,0.189375,1.2248141735940115
731652,2166359,2023-07-02,1,2.1112072651301705,1.1195287915684295
731652,2186044,2023-05-06,33,1.4740769694348752,1.2774311763357633
731652,2186044,2023-05-07,26,1.6033690420653846,0.9583593228073871
731652,2186044,2023-05-08,15,1.600902533333333,0.8781418819136358
731652,2186044,2023-05-09,20,1.7512353932584064,0.5870248605758396
731652,2186044,2023-05-10,22,0.6484485454545456,0.6488691186887151
731652,2186044,2023-05-11,13,1.4888917692307693,0.6883224892088936
731652,2186044,2023-05-12,18,1.1614767620775848,0.643136841826954
731652,2186044,2023-05-13,6,0.6265551666666667,1.1723151049786777
731652,2186044,2023-05-14,17,0.8206788552129411,0.988830832230186
731652,2186044,2023-05-15,19,0.5056282105263157,0.9447359779001887
731652,2186044,2023-05-16,34,1.0984658529411764,1.0231568938883675
731652,2186044,2023-05-17,41,0.9661027685751812,0.9132458745636591
731652,2186044,2023-05-18,34,0.7480775,0.9675205361047794
731652,2186044,2023-05-19,32,1.3234841937490611,1.0002333798596204
731652,2186044,2023-05-20,37,1.3429782353100144,1.0209989727946296
731652,2186044,2023-05-21,37,1.6255738026768156,0.9620434970680171
731652,2186044,2023-05-22,39,0.837088870479885,0.8746643338662534
731652,2186044,2023-05-23,21,0.7107809523809523,0.7330251375458658
731652,2186044,2023-05-24,31,0.54567,0.8545862074968074
731652,2186044,2023-05-25,22,1.8131613181818185,0.8748170932632102
731652,2186044,2023-05-26,37,1.9916959295265109,0.7822880951449509
731652,2186044,2023-05-27,51,2.5493296241167585,0.7272639752726623
731652,2186044,2023-05-28,43,0.6329945165347848,0.6510782177782838
731652,2186044,2023-05-29,48,0.7832452570401361,0.7017801412069469
731652,2186044,2023-05-30,29,0.7540950286993893,0.5757479713187534
731652,2186044,2023-05-31,31,0.6527295434313275,0.7673721157677333
731652,2186044,2023-06-01,19,1.7320457368421052,0.9484267888126687
731652,2186044,2023-06-02,21,1.5397386190476192,0.9354109864760984
731652,2186044,2023-06-03,25,0.8069561599999998,1.0270641782820602
731652,2186044,2023-06-04,21,1.5959595851010293,1.2124461196472325
731652,2186044,2023-06-05,12,1.0994911777211864,1.2281963714930906
731652,2186044,2023-06-06,14,0.7559275,1.0099609211326905
731652,2186044,2023-06-07,12,1.3725745833333332,1.0245120152197154
731652,2186044,2023-06-08,11,1.0850239090909093,1.0268326441332711
731652,2186044,2023-06-09,8,0.5802166249999999,0.9359975132147207
731652,2186044,2023-06-10,18,1.6346542219566367,1.0018371710805853
731652,2186044,2023-06-11,7,0.276005,1.0044659183053775
731652,2186044,2023-06-12,20,1.4076191237011233,1.0175581179200615
731652,2186044,2023-06-13,13,0.6805022996720533,1.0697855449681226
731652,2186044,2023-06-14,7,1.229552,1.1502668855619171
731652,2186044,2023-06-15,5,1.4510733643328964,1.12295990710393
731652,2186044,2023-06-16,6,0.7366951666666666,1.0839875544087363
731652,2186044,2023-06-17,1,0.178502,1.1263207557188217
731652,2186044,2023-06-18,8,1.4363949294373264,1.0193536018710394
731652,2186044,2023-06-19,5,0.5163824,1.127895364553897
731652,2186044,2023-06-20,4,0.25202925,1.0856463679601989
731652,2186044,2023-06-21,4,0.57548975,1.1058843314109503
731652,2186044,2023-06-22,3,0.13232,0.9706980413851309
731652,2186044,2023-06-23,2,0.7612869999999999,1.0558703832446266
731652,2186044,2023-06-24,6,1.3120551666666669,1.5454268664242483
731652,2186044,2023-06-25,4,0.70546025,0.9414521800270174
731652,2186044,2023-06-26,2,0.431962,0.9302228046119776
731652,2186044,2023-06-28,2,0.4508045,0.8705561514884728
731652,2186044,2023-06-29,1,3.545641,0.815567952078686
731652,2186044,2023-07-02,1,1.722538,1.0052071972397196
731652,2186044,2023-07-03,1,0.1991069999999999,0.9123234295841153
731652,2186044,2023-07-04,2,0.1470145191345049,0.7605360254762804
731652,2186044,2023-07-06,1,0.2937509999999999,0.7125332130352771
731652,2186044,2023-07-07,1,0.389641,0.6789280590489067
731652,2186044,2023-07-08,5,0.3934192,0.667211003459301
731652,2186044,2023-07-09,2,0.0936589999999999,0.48188591594047603
731652,2192957,2023-05-31,1,0.904093,1.1882496575511434
731652,2192957,2023-06-01,2,0.0980535,1.1598846708818955
731652,2192957,2023-06-02,4,0.1602789999999999,1.0430799527507602
731652,2192957,2023-06-03,8,1.133281125,1.0870378946690709
731652,2192957,2023-06-04,3,0.2557389999999999,1.3363479858969525
731652,2192957,2023-06-05,1,0.037527,1.3235938003538008
731652,2192957,2023-06-06,1,0.016041,1.3727717688416554
731652,2192957,2023-06-08,1,0.055115,1.3657909371983
731652,2192957,2023-06-25,1,1.980853,1.5819913050691803
731652,2199732,2023-05-06,15,0.9891752666666666,1.3961754572644614
731652,2199732,2023-05-07,10,0.6781876,1.2243130498726043
731652,2199732,2023-05-08,12,0.4500974999999999,1.1804810687814677
731652,2199732,2023-05-09,4,0.5581144999999998,0.8991021692955676
731652,2199732,2023-05-10,6,0.6740898333333333,0.8721207292361549
731652,2199732,2023-05-11,11,1.4254217350715803,0.9226341655306072
731652,2199732,2023-05-12,11,0.9820939090909088,0.8977406640353519
731652,2199732,2023-05-13,6,0.7791438333333333,1.4250734868058945
731652,2199732,2023-05-14,7,0.8941627142857143,1.212046196054204
731652,2199732,2023-05-15,14,1.916156751673347,1.3069700858652427
731652,2199732,2023-05-16,9,3.144520444444445,1.2417346248941894
731652,2199732,2023-05-17,8,0.724093625,1.0433191715441448
731652,2199732,2023-05-18,10,1.2265237,1.121623825741769
731652,2199732,2023-05-19,12,1.2939853478333334,1.15433666949661
731652,2199732,2023-05-20,7,1.0601321428571429,1.1510722697751146
731652,2199732,2023-05-21,8,1.05464825,1.0921167940485033
731652,2199732,2023-05-22,9,0.1703103333333333,1.1023081593960558
731652,2199732,2023-05-23,9,0.9201965555555556,1.0952592455109196
731652,2199732,2023-05-24,11,0.5380211818181818,1.165564901904358
731652,2199732,2023-05-25,7,0.6946095877045623,1.139480672678948
731652,2199732,2023-05-26,6,0.9666211666666666,0.9357053852096302
731652,2199732,2023-05-27,3,2.6607313333333336,0.8627109709557479
731652,2199732,2023-05-28,4,0.3575982499999999,0.8048453419603268
731652,2199732,2023-05-29,17,0.5177004705882352,0.9258708975594616
731652,2199732,2023-05-30,7,0.6176999999999999,0.7629137638302216
731652,2199732,2023-05-31,10,0.8008405,0.9363785819021828
731652,2199732,2023-06-01,8,2.445228875,1.1812844286974014
731652,2199732,2023-06-02,5,0.2752501999999999,1.2159638762484817
731652,2199732,2023-06-03,13,0.7705020769230768,1.293017905347277
731652,2199732,2023-06-04,11,4.256829865066959,1.47839984671245
731652,2199732,2023-06-05,6,1.001907833333333,1.4842803726658595
731652,2199732,2023-06-06,4,1.38063675,1.2903961791089154
731652,2199732,2023-06-07,3,0.6627566666666664,1.222152703328151
731652,2199732,2023-06-08,5,1.157511,1.2427934607406639
731652,2199732,2023-06-09,3,0.0338306666666666,1.199684310925128
731652,2199732,2023-06-10,4,0.4618604999999999,1.2710401559961495
731652,2199732,2023-06-11,8,0.826837125,1.2387775946270914
731652,2199732,2023-06-12,2,1.2627905000000001,1.3434614701025243
731652,2199732,2023-06-13,4,0.8306634999999999,1.3686675084498499
731652,2199732,2023-06-14,1,0.009101,1.4481779482116675
731652,2199732,2023-06-15,3,2.3818406666666663,1.3707573944576912
731652,2199732,2023-06-16,4,1.31366475,1.3744564270649113
731652,2199732,2023-06-17,3,1.9715766666666663,1.3437107897162128
731652,2199732,2023-06-18,4,0.4108007499999999,1.333166467611409
731652,2199732,2023-06-19,1,0.549456,1.4888948751318176
731652,2199732,2023-06-20,1,0.2744589999999999,1.4466458785381195
731652,2199732,2023-06-21,2,1.1983643363702408,1.385827990726404
731652,2199732,2023-06-22,4,1.031356794944872,1.2551357857368073
731652,2199732,2023-06-24,1,0.006389,1.8616137200678033
731652,2199732,2023-06-25,3,0.3366390304603362,1.2085616176978806
731652,2199732,2023-06-26,1,1.4969509999999997,1.2967082220442647
731652,2199732,2023-06-28,1,0.0298179999999999,1.1362041760807233
731652,2199732,2023-06-29,1,0.02833,1.0646345667773018
731652,2199732,2023-06-30,1,0.190335,0.9924510853346784
731652,2199732,2023-07-04,5,2.38621319128742,0.9863237696676913
731652,2199732,2023-07-05,1,2.2686040000000003,0.9946815179473794
731652,2199732,2023-07-06,2,0.6218259451440349,0.8710911494269563
731652,2199732,2023-07-07,1,0.2009829999999999,0.8540674053342208
731652,2199732,2023-07-08,2,0.5594765,0.8561763932073494
731652,2199732,2023-07-09,4,0.7154419245296221,0.6431992187630554
731652,2199732,2023-07-10,3,0.3924106594679957,0.6386401497373941
731652,2212252,2023-05-06,1,0.895643,1.7825079963087247
731652,2212252,2023-05-13,2,0.49455,1.8132292642731345
731652,2212252,2023-05-15,1,20.021839,1.3612573147478748
731652,2212252,2023-05-19,1,,1.5650204998673467
731652,2212252,2023-05-22,1,2.27184,1.3758595841331114
731652,2212252,2023-05-27,1,0.5750540000000001,1.3504291492319798
731652,2212252,2023-05-29,1,2.125044,1.2029753914738033
731652,2212252,2023-05-30,2,0.858164,1.206474208493932
731652,2212252,2023-06-09,2,1.3254315,1.4848354276417548
731652,2212252,2023-06-12,1,0.071216,1.459553482111288
731652,2212252,2023-06-25,1,1.3772129999999998,1.7571659967970805
731652,2229322,2023-05-06,1,1.909143,1.4222756727965784
731652,2229322,2023-05-07,1,0.098414,1.3664637072832182
731652,2229322,2023-05-08,1,2.902516,1.1052840024667037
731652,2229322,2023-05-10,1,1.288639,0.8911320449115823
731652,2229322,2023-05-11,1,0.185421,0.8989433646882576
731652,2229322,2023-05-12,2,2.356382,0.9426923542029697
731652,2229322,2023-05-16,1,0.326011,1.1730727085839838
731652,2229322,2023-05-18,1,,1.2278242814222113
731652,2229322,2023-05-19,4,0.8142007499999999,1.2054258903350128
731652,2229322,2023-05-23,3,1.0534456666666665,1.176836946947171
731652,2229322,2023-05-25,1,2.430294,1.4071457635045754
731652,2229322,2023-05-27,2,0.7703395,1.1316324659472836
731652,2229322,2023-05-28,1,0.491248,1.1324327040489257
731652,2229322,2023-05-30,1,0.084038,1.0631323750164539
731652,2229322,2023-05-31,1,0.1268289999999999,1.20350110590793
731652,2229322,2023-06-01,1,0.768056,1.0131150051626263
731652,2229322,2023-06-03,2,0.798211,1.0658289771399223
731652,2229322,2023-06-04,4,2.13918075,1.0795094724656955
731652,2229322,2023-06-05,1,,1.1932238405271505
